customer_id,name,age,gender,location,salary,signup_date,referral_source,customer_status,preferred_device,avg_session_time,app_version,total_purchases,total_spend
977,Customer_977,56,Non-binary,Tier 1,129775.42,2024-12-18 00:07:28.144311,Social Media,Active,Desktop,18.47,v2.0.4,13,2094.28
978,Customer_978,30,Non-binary,Metro,104693.59,2024-10-12 00:07:28.144311,Social Media,New,Tablet,7.48,v1.7.0,19,2008.05
979,Customer_979,57,Non-binary,Rural,133754.49,2024-10-02 00:07:28.144311,Social Media,Active,Desktop,19.94,v1.6.7,16,2557.79
980,Customer_980,39,Female,Tier 1,49392.9,2024-11-10 00:07:28.144311,Ad Campaign,Active,Tablet,5.97,v2.1.6,11,639.27
981,Customer_981,45,Female,Metro,37289.82,2024-11-19 00:07:28.144311,Ad Campaign,New,Mobile,29.55,v2.4.2,6,789.48
982,Customer_982,52,Male,Rural,35103.5,2024-11-08 00:07:28.144311,Referral,Active,Tablet,8.41,v1.7.8,3,583.86
983,Customer_983,32,Female,Tier 1,62780.06,2024-10-25 00:07:28.144311,Social Media,Inactive,Desktop,26.28,v1.7.0,0,0.0
984,Customer_984,26,Male,Tier 1,118351.85,2024-11-12 00:07:28.144311,Ad Campaign,Active,Desktop,17.05,v3.3.2,16,1580.7
985,Customer_985,44,Male,Tier 1,117775.97,2024-10-30 00:07:28.144311,Organic,Active,Tablet,26.93,v3.8.4,9,1813.94
986,Customer_986,27,Male,Rural,40029.85,2024-11-25 00:07:28.144311,Ad Campaign,Active,Tablet,17.47,v1.0.7,8,1810.07
987,Customer_987,62,Male,Tier 2,53867.27,2024-10-05 00:07:28.144311,Organic,Active,Tablet,17.06,v3.8.5,4,633.7
988,Customer_988,29,Non-binary,Tier 1,55100.27,2024-12-10 00:07:28.144311,Referral,Inactive,Mobile,16.06,v2.1.2,8,1813.53
989,Customer_989,42,Female,Tier 1,102237.12,2024-10-13 00:07:28.144311,Social Media,Inactive,Tablet,13.61,v3.8.4,7,578.72
990,Customer_990,59,Male,Tier 1,73103.36,2024-10-26 00:07:28.144311,Ad Campaign,Active,Tablet,13.78,v2.6.6,1,65.98
991,Customer_991,68,Female,Tier 2,97470.49,2024-12-20 00:07:28.144311,Referral,Active,Desktop,11.4,v1.5.6,10,2088.64
992,Customer_992,48,Male,Metro,46221.0,2024-12-05 00:07:28.144311,Ad Campaign,Active,Tablet,15.2,v2.8.5,3,407.26
993,Customer_993,62,Male,Tier 1,88153.53,2024-12-11 00:07:28.144311,Referral,Active,Desktop,29.04,v2.8.6,13,1944.18
994,Customer_994,32,Female,Rural,81277.85,2024-10-17 00:07:28.144311,Ad Campaign,New,Desktop,21.92,v2.1.1,8,2114.66
995,Customer_995,28,Male,Rural,57324.18,2024-12-20 00:07:28.144311,Organic,Active,Desktop,18.92,v2.1.7,16,1264.07
996,Customer_996,34,Female,Rural,126179.78,2024-10-04 00:07:28.144311,Referral,Active,Tablet,26.15,v2.1.0,6,721.32
997,Customer_997,27,Male,Metro,52190.46,2024-11-11 00:07:28.144311,Referral,Active,Mobile,14.36,v1.2.3,5,1000.25
998,Customer_998,41,Non-binary,Rural,118269.33,2024-10-18 00:07:28.144311,Organic,Inactive,Tablet,11.42,v1.1.2,15,2742.72
999,Customer_999,58,Male,Tier 1,48071.97,2024-12-06 00:07:28.144311,Referral,Active,Desktop,19.72,v3.3.3,3,606.57
1000,Customer_1000,22,Male,Rural,104186.13,2024-10-25 00:07:28.144311,Referral,Active,Mobile,21.28,v1.1.2,11,2022.94
